Kingdom,KingdomC,Phylum,PhylumC,Class,ClassC,Order,OrderC,Family,FamilyC,Genus,GenusC,Species,ScientificName,CommonNameC,IsEndemic
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Talpidae,鼴鼠科,Mogera,鼴鼠屬,insularis,Mogera insularis insularis,臺灣鼴鼠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Soriculus,,sodalis,Soriculus sodalis,細尾長尾鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Episoriculus,,fumidus,Episoriculus fumidus,臺灣長尾鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Crocidura,,tanakae,Crocidura tanakae,臺灣灰麝鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Crocidura,,tadae,Crocidura tadae,長尾麝鼩;臺灣長尾麝鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Crocidura,,suaveolens,Crocidura suaveolens,小麝鼩;臺灣小麝鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Crocidura,,shantungensis,Crocidura shantungensis hosletti,荷氏小麝鼩;小麝鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Crocidura,,rapax,Crocidura rapax tadae,蘭嶼長尾麝鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Crocidura,,rapax,Crocidura rapax lutaoensis,綠島長尾麝鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Crocidura,,rapax,Crocidura rapax kurodai,臺灣長尾麝鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Crocidura,,rapax,Crocidura rapax,長尾麝鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Crocidura,,attenuata,Crocidura attenuata tanakae,臺灣灰鼩鼱,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Chodsigoa,,sodalis,Chodsigoa sodalis,細尾長尾鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Anourosorex,,yamashinai,Anourosorex yamashinai,短尾鼩;臺灣短尾鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Insectivora,食蟲目,Soricidae,尖鼠科,Anourosorex,,squamipes,Anourosorex squamipes yamashinai,山階氏鼩鼱;短尾鼩,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Plecotus,,taivanus,Plecotus taivanus,臺灣長耳蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Myotis,鼠耳蝠屬,sp. 1,Myotis sp. 1,白腹鼠耳蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Myotis,鼠耳蝠屬,rufoniger,Myotis rufoniger watasei,渡瀨氏鼠耳蝠;黑支蝙蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Myotis,鼠耳蝠屬,muricola,Myotis muricola latirostris,寬吻鼠耳蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Myotis,鼠耳蝠屬,formosus,Myotis formosus flavus,金黃鼠耳蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Myotis,鼠耳蝠屬,adversus,Myotis adversus taiwanensis,臺灣鼠耳蝠;臺灣鼠耳蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Murina,管鼻蝠屬,sp.,Murina sp.,高山管鼻蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Murina,管鼻蝠屬,recondita,Murina recondita,隱姬管鼻蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Murina,管鼻蝠屬,puta,Murina puta,臺灣管鼻蝠;管鼻蝠;臺灣管鼻蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Murina,管鼻蝠屬,gracilis,Murina gracilis,姬管鼻蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Murina,管鼻蝠屬,bicolor,Murina bicolor,黃胸管鼻蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Harpiola,,isodon,Harpiola isodon,金芒管鼻蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Harpiola,,grisea,Harpiola grisea isodon,金芒管鼻蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Eptesicus,,serotinus,Eptesicus serotinus horikawai,崛川氏棕蝠;棕蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Barbastella,,leucomelas,Barbastella leucomelas,寬耳蝠;臺灣寬耳蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Vespertilionidae,蝙蝠科,Arielulus,,torquatus,Arielulus torquatus,黃頸蝠;黃喉家蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Rhinolophidae,蹄鼻蝠科,Rhinolophus,,monoceros,Rhinolophus monoceros,臺灣小蹄鼻蝠;單角菊頭蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Rhinolophidae,蹄鼻蝠科,Rhinolophus,,formosae,Rhinolophus formosae,臺灣大蹄鼻蝠;臺灣菊頭蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Pteropodidae,大蝙蝠科,Pteropus,,dasymallus,Pteropus dasymallus formosus,臺灣狐蝠;臺灣大蝙蝠;飛蝠;狐蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Hipposideridae,葉鼻蝠科,Hipposideros,,terasensis,Hipposideros terasensis,臺灣葉鼻蝠;臺灣神樂蝙蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Chiroptera,翼手目,Hipposideridae,葉鼻蝠科,Coelops,,frithii,Coelops frithii formosanus,臺灣無尾葉鼻蝠;臺灣無尾葉鼻蝠;無尾葉鼻蝠,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Carnivora,食肉目,Viverridae,靈貓科,Viverricula,,indica,Viverricula indica taivana,麝香貓;小靈貓,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Carnivora,食肉目,Viverridae,靈貓科,Paguma,,larvata,Paguma larvata taivana,白鼻心;菓子貍,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Carnivora,食肉目,Ursidae,熊科,Ursus,,thibetanus,Ursus thibetanus formosanus,臺灣黑熊;臺灣黑熊;黑熊,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Carnivora,食肉目,Mustelidae,貂科,Mustela,,sibirica,Mustela sibirica taivana,黃鼠狼;華南鼬鼠;黃鼬;竹竿貍,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Carnivora,食肉目,Mustelidae,貂科,Mustela,,sibirica,Mustela sibirica davidiana,華南鼬鼠;黃鼠狼,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Carnivora,食肉目,Mustelidae,貂科,Mustela,,formosanus,Mustela formosanus,臺灣小黃鼠狼;臺灣高山小黃鼠狼;臺灣小黃鼠狼;臺灣高山小黃鼠狼,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Carnivora,食肉目,Mustelidae,貂科,Melogale,,moschata,Melogale moschata subaurantiaca,鼬貛;鼬獾;臭貍,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Carnivora,食肉目,Mustelidae,貂科,Martes,,flavigula,Martes flavigula chrysospila,黃喉貂;姜仔虎;黃頸鼬,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Carnivora,食肉目,Felidae,貓科,Prionailurus,,bengalensis,Prionailurus bengalensis,石虎;華南豹貓;豹貓;山貓;金錢貓,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Carnivora,食肉目,Felidae,貓科,Neofelis,,nebulosa,Neofelis nebulosa brachyura,臺灣雲豹;臺灣雲豹;雲豹,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Artiodactyla,偶蹄目,Suidae,豬科,Sus,,scrofa,Sus scrofa taivanus,臺灣野豬;臺灣野豬;山豬,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Artiodactyla,偶蹄目,Cervidae,鹿科,Rusa,,unicolor,Rusa unicolor swinhoei,臺灣水鹿;臺灣水鹿;水鹿,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Artiodactyla,偶蹄目,Cervidae,鹿科,Muntiacus,,reevesi,Muntiacus reevesi micrurus,臺灣山羌;麂;羌仔;山羌,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Artiodactyla,偶蹄目,Cervidae,鹿科,Cervus,,unicolor,Cervus unicolor swinhoei,水鹿;四目鹿,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Artiodactyla,偶蹄目,Cervidae,鹿科,Cervus,,nippon,Cervus nippon taiouanus,臺灣梅花鹿;臺灣梅花鹿;梅花鹿,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Artiodactyla,偶蹄目,Bovidae,牛科,Naemorhedus,,swinhoei,Naemorhedus swinhoei,臺灣山羊;長鬃山羊;臺灣野山羊;山羊,1
Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Artiodactyla,偶蹄目,Bovidae,牛科,Capricornis,,swinhoei,Capricornis swinhoei,臺灣野山羊;臺灣長鬃山羊;臺灣長鬃山羊,1
Animalia,動物界,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Torpediniformes,電鱝目,Torpedinidae,電鱝科,Torpedo,電鰩屬,formosa,Torpedo formosa,臺灣電鱝;珍電鰩;電魴;雷魚,1
Animalia,動物界,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Torpediniformes,電鱝目,Narcinidae,雙鰭電鱝科,Benthobatis,深海電鰩屬,yangi,Benthobatis yangi,楊氏深海電鱝;深海電鰩;電魴;雷魚,1
Animalia,動物界,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Rajiformes,鯆魮目,Rhinobatidae,琵琶鱝科,Rhinobatos,犁頭鰩屬,microphthalmus,Rhinobatos microphthalmus,小眼琵琶鱝;小眼犁頭鰩;飯匙鯊;魴仔,1
Animalia,動物界,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Orectolobiformes,鬚鮫目,Parascylliidae,喉鬚鮫科,Cirrhoscyllium,橙黃鯊屬,formosanum,Cirrhoscyllium formosanum,臺灣喉鬚鮫;臺灣橙黃鯊;沙條,1
Animalia,動物界,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Myliobatiformes,燕魟目,Dasyatidae,土魟科,Himantura,窄尾魟屬,microphthalma,Himantura microphthalma,小眼魟;魴仔,1
Animalia,動物界,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Carcharhiniformes,白眼鮫目,Scyliorhinidae,貓鮫科,Cephaloscyllium,絨毛鯊屬,pardelotum,Cephaloscyllium pardelotum,豹紋頭鮫;沙條,1
Animalia,動物界,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Carcharhiniformes,白眼鮫目,Scyliorhinidae,貓鮫科,Cephaloscyllium,絨毛鯊屬,maculatum,Cephaloscyllium maculatum,花斑頭鮫;沙條,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Turniciformes,三趾鶉目,Turnicidae,三趾鶉科,Turnix,三趾鶉屬,suscitator,Turnix suscitator,棕三趾鶉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Strigiformes,鴞形目,Tytonidae,草鴞科,Tyto,草鴞屬,capensis,Tyto capensis,草鴞,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Strigiformes,鴞形目,Strigidae,鴟鴞科,Otus,角鴞屬,spilocephalus,Otus spilocephalus,黃嘴角鴞,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Strigiformes,鴞形目,Strigidae,鴟鴞科,Otus,角鴞屬,elegans,Otus elegans,優雅角鴞;蘭嶼角鴞,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Piciformes,鴷形目,Ramphastidae,鬚鴷科,Megalaima,擬鴷屬,nuchalis,Megalaima nuchalis,五色鳥,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Piciformes,鴷形目,Picidae,啄木鳥科,Dendrocopos,啄木鳥屬,leucotos,Dendrocopos leucotos,大赤啄木,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Turdidae,鶇科,Turdus,鶇屬,poliocephalus,Turdus poliocephalus,白頭鶇,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Turdidae,鶇科,Myophonus,嘯鶇屬,insularis,Myophonus insularis,臺灣紫嘯鶇;紫嘯鶇,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Turdidae,鶇科,Brachypteryx,短翅鶇屬,montana,Brachypteryx montana,小翼鶇,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Troglodytidae,鷦鷯科,Troglodytes,鷦鷯屬,troglodytes,Troglodytes troglodytes,鷦鷯,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Yuhina,鳳鶥屬,brunneiceps,Yuhina brunneiceps,冠羽鳳鶥;冠羽畫眉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Stachyris,穗鶥屬,ruficeps,Stachyris ruficeps,紅頭穗鶥;山紅頭,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Pomatorhinus,彎嘴鶥屬,ruficollis,Pomatorhinus ruficollis,小彎嘴鶥;小彎嘴,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Pomatorhinus,彎嘴鶥屬,erythrogenys,Pomatorhinus erythrogenys,大彎嘴鶥;大彎嘴,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Pnoepyga,鱗胸鷦鶥屬,albiventer,Pnoepyga albiventer,鱗胸鷦鶥;小鷦眉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Paradoxornis,鴉雀屬,webbianus,Paradoxornis webbianus,棕頭鴉雀;粉紅鸚嘴,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Paradoxornis,鴉雀屬,verreauxi,Paradoxornis verreauxi,黃羽鴉雀;黃羽鸚嘴,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Liocichla,藪鶥屬,steerii,Liocichla steerii,黃痣藪鶥;藪鳥;黃胸藪眉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Heterophasia,奇鶥屬,auricularis,Heterophasia auricularis,白耳奇鶥;白耳畫眉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Garrulax,噪鶥屬,taewanus,Garrulax taewanus,臺灣畫眉;畫眉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Garrulax,噪鶥屬,poecilorhynchus,Garrulax poecilorhynchus,棕噪鶥;竹鳥,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Garrulax,噪鶥屬,morrisonianus,Garrulax morrisonianus,臺灣噪鶥;金翼白眉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Garrulax,噪鶥屬,albogularis,Garrulax albogularis,白喉噪鶥;白喉噪眉;白喉笑鶇,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Alcippe,雀鶥屬,morrisonia,Alcippe morrisonia,繡眼雀鶥;繡眼畫眉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Alcippe,雀鶥屬,cinereiceps,Alcippe cinereiceps,紋喉雀鶥;灰頭花翼,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Alcippe,雀鶥屬,brunnea,Alcippe brunnea,烏線雀鶥;頭烏線,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Timaliidae,畫眉科,Actinodura,斑翅鶥屬,morrisoniana,Actinodura morrisoniana,臺灣斑翅鶥;紋翼畫眉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Sylviidae,鶯科,Cettia,樹鶯屬,fortipes,Cettia fortipes,強腳樹鶯;臺灣小鶯,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Sylviidae,鶯科,Cettia,樹鶯屬,acanthizoides,Cettia acanthizoides,黃腹樹鶯;深山鶯,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Sylviidae,鶯科,Bradypterus,短翅鶯屬,alishanensis,Bradypterus alishanensis,臺灣短翅鶯;臺灣叢樹鶯,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Sturnidae,八哥科,Acridotheres,八哥屬,cristatellus,Acridotheres cristatellus,八哥,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Reguliidae,戴菊科,Regulus,戴菊屬,goodfellowi,Regulus goodfellowi,臺灣戴菊;火冠戴菊,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Pycnonotidae,鵯科,Spizixos,鸚嘴鵯屬,semitorques,Spizixos semitorques,白環鸚嘴鵯,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Pycnonotidae,鵯科,Pycnonotus,鵯屬,taivanus,Pycnonotus taivanus,烏頭翁,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Pycnonotidae,鵯科,Pycnonotus,鵯屬,sinensis,Pycnonotus sinensis,白頭翁,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Pycnonotidae,鵯科,Microscelis,棕耳鵯屬,amaurotis,Microscelis amaurotis,棕耳鵯,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Pycnonotidae,鵯科,Hypsipetes,短腳鵯屬,leucocephalus,Hypsipetes leucocephalus,紅嘴黑鵯,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Prunellidae,岩鷚科,Prunella,岩鷚屬,collaris,Prunella collaris,岩鷚,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Paridae,山雀科,Parus,山雀屬,varius,Parus varius,赤腹山雀,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Paridae,山雀科,Parus,山雀屬,monticolus,Parus monticolus,綠背山雀;青背山雀,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Paridae,山雀科,Parus,山雀屬,holsti,Parus holsti,黃山雀,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Paridae,山雀科,Parus,山雀屬,ater,Parus ater,煤山雀,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Oriolidae,黃鸝科,Oriolus,黃鸝屬,traillii,Oriolus traillii,朱鸝,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Muscicapidae,鶲科,Rhyacornis,水鴝屬,fuliginosa,Rhyacornis fuliginosa,鉛色水鴝;鉛色水鶇,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Muscicapidae,鶲科,Niltava,仙鶲屬,vivida,Niltava vivida,黃腹仙鶲;黃腹琉璃,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Muscicapidae,鶲科,Myiomela,藍地鴝屬,leucura,Myiomela leucura,白尾鴝,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Muscicapidae,鶲科,Luscinia,歌鴝屬,johnstoniae,Luscinia johnstoniae,栗背林鴝;阿里山鴝,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Muscicapidae,鶲科,Luscinia,歌鴝屬,indica,Luscinia indica,白眉林鴝,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Muscicapidae,鶲科,Ficedula,姬鶲屬,hyperythra,Ficedula hyperythra,黃胸姬鶲;黃胸青鶲,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Monarchidae,王鶲科,Hypothymis,黒枕王鶲屬,azurea,Hypothymis azurea,黑枕王鶲;黑枕藍鶲,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Fringillidae,雀科,Pyrrhula,灰雀屬,nipalensis,Pyrrhula nipalensis,褐灰雀;褐鷽,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Fringillidae,雀科,Pyrrhula,灰雀屬,erythaca,Pyrrhula erythaca,灰頭灰雀;灰鷽,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Fringillidae,雀科,Carpodacus,朱雀屬,vinaceus,Carpodacus vinaceus,酒紅朱雀,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Dicruridae,卷尾科,Dicrurus,卷尾屬,macrocercus,Dicrurus macrocercus,大卷尾,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Dicruridae,卷尾科,Dicrurus,卷尾屬,aeneus,Dicrurus aeneus,小卷尾,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Dicaeidae,啄花科,Dicaeum,啄花屬,ignipectum,Dicaeum ignipectum,紅胸啄花;紅胸啄花鳥,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Dicaeidae,啄花科,Dicaeum,啄花屬,concolor,Dicaeum concolor,綠啄花;綠啄花鳥,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Corvidae,鴉科,Urocissa,藍鵲屬,caerulea,Urocissa caerulea,臺灣藍鵲,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Corvidae,鴉科,Nucifraga,星鴉屬,caryocatactes,Nucifraga caryocatactes,星鴉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Corvidae,鴉科,Garrulus,松鴉屬,glandarius,Garrulus glandarius,松鴉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Corvidae,鴉科,Dendrocitta,樹鵲屬,formosae,Dendrocitta formosae,灰樹鵲;樹鵲,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Cisticolidae,扇尾鶯科,Prinia,鷦鶯屬,inornata,Prinia inornata,褐頭鷦鶯,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Cisticolidae,扇尾鶯科,Prinia,鷦鶯屬,crinigera,Prinia crinigera,斑紋鷦鶯,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,燕雀目,Cisticolidae,扇尾鶯科,Cisticola,扇尾鶯屬,exilis,Cisticola exilis,黃頭扇尾鶯,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Gruiformes,鶴形目,Rallidae,秧雞科,Rallina,斑秧雞屬,eurizonoides,Rallina eurizonoides,灰腳斑秧雞;灰腳秧雞,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Gruiformes,鶴形目,Rallidae,秧雞科,Gallirallus,紋秧雞屬,striatus,Gallirallus striatus,灰胸紋秧雞;灰胸秧雞,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Galliformes,雞形目,Phasianidae,雉科,Syrmaticus,長尾雉屬,mikado,Syrmaticus mikado,黑長尾雉;帝雉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Galliformes,雞形目,Phasianidae,雉科,Phasianus,雉屬,colchicus,Phasianus colchicus,環頸雉,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Galliformes,雞形目,Phasianidae,雉科,Lophura,鷴屬,swinhoii,Lophura swinhoii,藍腹鷴,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Galliformes,雞形目,Phasianidae,雉科,Bambusicola,竹雞屬,thoracicus,Bambusicola thoracicus,竹雞,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Galliformes,雞形目,Phasianidae,雉科,Arborophila,山鷓鴣屬,crudigularis,Arborophila crudigularis,臺灣山鷓鴣;深山竹雞,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Columbiformes,鴿形目,Columbidae,鳩鴿科,Treron,綠鳩屬,sieboldii,Treron sieboldii,綠鳩,1
